Id_x;OwnerId;IsDeleted;Name_x;CurrencyIsoCode_x;CreatedDate_x;CreatedById_x;LastModifiedDate_x;LastModifiedById_x;SystemModstamp_x;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento;Id_y;Name_y;CurrencyIsoCode_y;RecordTypeId;CreatedDate_y;CreatedById_y;LastModifiedDate_y;LastModifiedById_y;SystemModstamp_y;Controlo_Tecnico__c;OtherBrand__c;Equipment_Type__c;Model__c;Warranty_years__c;Accessibility__c;Card_Number__c;GPRS_ICCID__c;ID_Mobi_E__c;Localization__c;Number_of_Points__c;Potencia_kW__c;Serial_Number__c;Observations__c;Fixation_Type__c;Location__Latitude__s;Location__Longitude__s;Location__c;N_Plugs__c;BrandModel__c;Brand_and_Model_Name__c;Material_Code__c;Power_kW_matrix__c;Warranty_years_Matrix__c;Exist_Serial_Number__c;eq_id;latitude;longitude
a2pQv00000016wDIAQ;0053X00000CS3iMQAT;False;CT-0086939;EUR;2024-02-08T17:03:23.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000001zFPlIAM;False;GA;;;False;;False;;;;a2pQv00000016wDIAQ;02iQv000001zFPlIAM;GA;1.0;a48Qv0000008R33IAE;03PJ-ORM-10005;EUR;0123X000000eQvDQAU;2024-02-08T17:03:23.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000016wDIAQ;;Charging_Post;;;Private with Private Access;;;03PJ-ORM-10005;Uncovered Outdoor Park;1.0;;;;Postalete;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008R33IAE;;
a2pQv0000001713IAA;0053X00000CS3iMQAT;False;CT-0086942;EUR;2024-02-08T17:03:41.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000001zFUbIAM;False;GA;;;False;;False;;;;a2pQv0000001713IAA;02iQv000001zFUbIAM;GA;1.0;a48Qv0000008QrmIAE;03PJ-ORM-10006;EUR;0123X000000eQvDQAU;2024-02-08T17:03:42.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:45.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:45.000+0000;a2pQv0000001713IAA;;Charging_Post;;;Private with Private Access;;;03PJ-ORM-10006;Uncovered Outdoor Park;1.0;;;;Postalete;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008QrmIAE;;
a2p7S000000wqwqQAA;0053X00000CfJhRQAV;False;CT-0046848;EUR;2023-01-02T12:04:30.000+0000;0053X00000CfJhRQAV;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kOpIUAU;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv00000JN8oPIAT;02iQv000001znCvIAI;False;GO;Partner;GO_MUNICIPIO CELORICO BASTO_01427801;False;;False;;;;a2p7S000000wqwqQAA;02iQv000001znCvIAI;GO;1.0;a487S0000011GQXQA2;CBT-00004;EUR;0123X000000eQvDQAU;2023-01-02T12:07:41.000+0000;0053X00000CfJhRQAV;2025-08-05T08:39:23.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:23.000+0000;a2p7S000000wqwqQAA;Volt E;Charging_Post;AC22STAT;2.0;Public;;8935103196304485676;CBT-00004;Public Street;2.0;41.4;2192;Volt-E | AC22Stat-Ng T2S 2x22kW;Solo;41.388193972920945;-7.999942956096194;OrderedDict({'latitude': 41.388193972920945, 'longitude': -7.999942956096194});2.0;a4p7S000000LIBHQA4;Volt-E | AC22STAT-NG. T2S 3PH 1FC 2x22kW;20205120;44.0;2.0;0.0;a487S0000011GQXQA2;41.388193972920945;-7.999942956096194
a2pQv00000017XJIAY;0053X00000CS3iMQAT;False;CT-0086950;EUR;2024-02-09T12:57:11.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000001znEXIAY;False;GA;;;False;;False;;;;a2pQv00000017XJIAY;02iQv000001znEXIAY;GA;1.0;a48Qv0000008WAnIAM;05CC-GDL-00001;EUR;0123X000000eQvDQAU;2024-02-09T12:57:11.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000017XJIAY;;Charging_Post;;;Private with Private Access;;;05CC-GDL-00001;Uncovered Outdoor Park;1.0;;;;Mural;38.017429;-8.696654;OrderedDict({'latitude': 38.017429, 'longitude': -8.696654});1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008WAnIAM;38.017429;-8.696654
a2pQv00000017YvIAI;0053X00000CS3iMQAT;False;CT-0086951;EUR;2024-02-09T12:57:17.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000001znHlIAI;False;GA;;;False;;False;;;;a2pQv00000017YvIAI;02iQv000001znHlIAI;GA;1.0;a48Qv0000008WCPIA2;05CC-GDL-00002;EUR;0123X000000eQvDQAU;2024-02-09T12:57:17.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000017YvIAI;;Charging_Post;;;Private with Private Access;;;05CC-GDL-00002;Uncovered Outdoor Park;1.0;;;;Mural;38.017429;-8.696654;OrderedDict({'latitude': 38.017429, 'longitude': -8.696654});1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008WCPIA2;38.017429;-8.696654
a2pQv00000017aXIAQ;0053X00000CS3iMQAT;False;CT-0086952;EUR;2024-02-09T12:57:22.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv000001znMbIAI;False;GA;;;False;;False;;;;a2pQv00000017aXIAQ;02iQv000001znMbIAI;GA;1.0;a48Qv0000008WE1IAM;05CC-GDL-00003;EUR;0123X000000eQvDQAU;2024-02-09T12:57:22.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000017aXIAQ;;Charging_Post;;;Private with Private Access;;;05CC-GDL-00003;Uncovered Outdoor Park;1.0;;;;Mural;38.017429;-8.696654;OrderedDict({'latitude': 38.017429, 'longitude': -8.696654});1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008WE1IAM;38.017429;-8.696654
a2p7S000000pAEJQA2;0057S000000YQiIQAW;False;CT-0061718;EUR;2023-08-04T13:35:18.000+0000;0057S000000YQiIQAW;2025-12-24T15:15:27.000+0000;0053X00000DYEYXQA5;2026-06-23T16:52:58.000+0000;a2K7S000000gREpUAM;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv00000JN8oPIAT;02iQv000001znODIAY;False;GO;Partner;GO_HOTELARIA E RESTAURACAO O ENCONTRO._01477282;False;;False;;;;a2p7S000000pAEJQA2;02iQv000001znODIAY;GO;1.0;a487S0000017ak3QAA;MDR-00005;EUR;0123X000000eQvDQAU;2023-08-04T17:46:36.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:24.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:24.000+0000;a2p7S000000pAEJQA2;Alfen;Charging_Post;NG920-61021;;Private with Public Access;;8935103196305116510;MDR-00005;Uncovered Outdoor Park;2.0;14.8;ACE0421458;"Alfen Eve Double SC 2x7.4 2FC - SAP: 20177339
Pole infrastructure for Alfen Double-Pro - SAP: 20177542";Postalete;41.392719562399755;-6.424689553678036;OrderedDict({'latitude': 41.392719562399755, 'longitude': -6.424689553678036});2.0;a4p7S000000LHz4QAG;Alfen | Eve Double Pro-line B. T2S 1PH 2FC 2x7,4kW;20177339;14.8;2.0;1.0;a487S0000017ak3QAA;41.392719562399755;-6.424689553678036
a2pQv00000018oLIAQ;0053X00000CS3iMQAT;False;CT-0087047;EUR;2024-02-13T09:55:56.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022LKAIA2;False;GA;;;False;;False;;;;a2pQv00000018oLIAQ;02iQv0000022LKAIA2;GA;1.0;a48Qv0000008mibIAA;89BX-GDM-10005;EUR;0123X000000eQvDQAU;2024-02-13T09:55:57.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018oLIAQ;zaptec;Charging_Post;pro;;Private with Private Access;;;89BX-GDM-10005;Covered Outdoor Park;1.0;;zpg043374;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008mibIAA;;
a2p7S000000pCXcQAM;0057S000000YQiIQAW;False;CT-0067185;EUR;2023-09-13T16:30:54.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTMvUAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QG Cliente;MT;0037S00000FL6ifQAD;02iQv0000022MEcIAM;False;GO;EDP C;GO_NOVECENTISTA SOCIEDADE DE CONSTRUÇÕES, LDA_01526738;False;;False;;;;a2p7S000000pCXcQAM;02iQv0000022MEcIAM;GO;1.0;a487S0000017pQGQAY;MTS-00130;EUR;0123X000000eQvDQAU;2023-09-22T16:21:41.000+0000;0057S000001EZuMQAW;2025-08-05T08:39:24.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:24.000+0000;a2p7S000000pCXcQAM;Efacec;Charging_Post;Efapower EV CP G3;;Private with Public Access;;8935103196305116502;MTS-00130;Uncovered Outdoor Park;2.0;44.0;01.O19-02250;ref sap 20179736;Solo;41.175995174786564;-8.681381903764755;OrderedDict({'latitude': 41.175995174786564, 'longitude': -8.681381903764755});2.0;a4p7S000000LI9JQAW;Efacec | EV Public Charger G3. T2S 3PH 1FC 2x22kW w/Pedestal;20177277;44.0;2.0;1.0;a487S0000017pQGQAY;41.175995174786564;-8.681381903764755
a2p7S000000pDmOQAU;0057S000000YQiIQAW;False;CT-0069916;EUR;2023-10-06T16:12:13.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gUMSUA2;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QGBT;MT;0037S00000FL6ifQAD;02iQv0000022NozIAE;False;GO;EDP C;GO_CBBHP - HOTELS IN PORTUGAL SA_01731765;False;;False;;;;a2p7S000000pDmOQAU;02iQv0000022NozIAE;GO;1.0;a487S0000017qZ8QAI;FLG-00013;EUR;0123X000000eQvDQAU;2023-10-09T18:40:42.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:23.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:23.000+0000;a2p7S000000pDmOQAU;Alfen;Charging_Post;Dual EVE;;Private with Public Access;;8935103196304966535F;FLG-00013;Interior Park;2.0;14.8;ACE0421475;"Potência do Posto Carregamento: 14.8
ref SAP PC: 20177339";Mural;41.36321368115403;-8.20053784423736;OrderedDict({'latitude': 41.36321368115403, 'longitude': -8.20053784423736});2.0;a4p7S000000LHz4QAG;Alfen | Eve Double Pro-line B. T2S 1PH 2FC 2x7,4kW;20177339;14.8;2.0;1.0;a487S0000017qZ8QAI;41.36321368115403;-8.20053784423736
a2pQv00000018gHIAQ;0053X00000CS3iMQAT;False;CT-0087042;EUR;2024-02-13T09:55:26.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022NqbIAE;False;GA;;;False;;False;;;;a2pQv00000018gHIAQ;02iQv0000022NqbIAE;GA;1.0;a48Qv0000008mc9IAA;99TF-GDM-10002;EUR;0123X000000eQvDQAU;2024-02-13T09:55:26.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018gHIAQ;zaptec;Charging_Post;pro;;Private with Private Access;;;99TF-GDM-10002;Interior Park;1.0;;zpg043373;;Mural;41.19441985023761;-8.561510257422924;OrderedDict({'latitude': 41.19441985023761, 'longitude': -8.561510257422924});0.0;;|;;0.0;0.0;1.0;a48Qv0000008mc9IAA;41.19441985023761;-8.561510257422924
a2pQv00000018htIAA;0053X00000CS3iMQAT;False;CT-0087043;EUR;2024-02-13T09:55:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022NsDIAU;False;GA;;;False;;False;;;;a2pQv00000018htIAA;02iQv0000022NsDIAU;GA;1.0;a48Qv0000008mdlIAA;89BX-GDM-10001;EUR;0123X000000eQvDQAU;2024-02-13T09:55:32.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018htIAA;zaptec;Charging_Post;pro;;Private with Private Access;;;89BX-GDM-10001;Uncovered Outdoor Park;1.0;;zpg043378;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008mdlIAA;;
a2pQv00000018jVIAQ;0053X00000CS3iMQAT;False;CT-0087044;EUR;2024-02-13T09:55:38.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022NtpIAE;False;GA;;;False;;False;;;;a2pQv00000018jVIAQ;02iQv0000022NtpIAE;GA;1.0;a48Qv0000008mcAIAQ;89BX-GDM-10002;EUR;0123X000000eQvDQAU;2024-02-13T09:55:39.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018jVIAQ;zaptec;Charging_Post;pro;;Private with Private Access;;;89BX-GDM-10002;Covered Outdoor Park;1.0;;Zpg043366;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008mcAIAQ;;
a2pQv00000018l7IAA;0053X00000CS3iMQAT;False;CT-0087045;EUR;2024-02-13T09:55:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022Nx3IAE;False;GA;;;False;;False;;;;a2pQv00000018l7IAA;02iQv0000022Nx3IAE;GA;1.0;a48Qv0000008mfNIAQ;89BX-GDM-10003;EUR;0123X000000eQvDQAU;2024-02-13T09:55:44.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018l7IAA;zaptec;Charging_Post;pro;;Private with Private Access;;;89BX-GDM-10003;Covered Outdoor Park;1.0;;zap043375;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008mfNIAQ;;
a2pQv00000018mjIAA;0053X00000CS3iMQAT;False;CT-0087046;EUR;2024-02-13T09:55:50.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000022NyfIAE;False;GA;;;False;;False;;;;a2pQv00000018mjIAA;02iQv0000022NyfIAE;GA;1.0;a48Qv0000008mgzIAA;89BX-GDM-10004;EUR;0123X000000eQvDQAU;2024-02-13T09:55:50.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv00000018mjIAA;zaptec;Charging_Post;pro;;Private with Private Access;;;89BX-GDM-10004;Covered Outdoor Park;1.0;;zpg043364;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008mgzIAA;;
a2pQv0000001Ft3IAE;0053X00000CS3iMQAT;False;CT-0087513;EUR;2024-02-15T12:02:24.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000025HogIAE;False;GA;;;False;;False;;;;a2pQv0000001Ft3IAE;02iQv0000025HogIAE;GA;1.0;a48Qv000000907FIAQ;14WX-CLD-10001;EUR;0123X000000eQvDQAU;2024-02-15T12:02:24.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv0000001Ft3IAE;Zaptec;Charging_Post;Pro;;Private with Private Access;;;14WX-CLD-10001;Uncovered Outdoor Park;1.0;;ZPG036756;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv000000907FIAQ;;
a2p7S0000019VPGQA2;0057S000001neFLQAY;False;CT-0053010;EUR;2023-05-02T10:20:09.000+0000;0057S000001neFLQAY;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008kTTUAY;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;QGBT;BT;003Qv000009NpW5IAK;02iQv0000025JfDIAU;False;GO;EDP C;GO_Elenice Stante Hotelaria unipessoal , Lda_01432615;False;a2p7S000000Cb36QAC;False;;;;a2p7S0000019VPGQA2;02iQv0000025JfDIAU;GO;1.0;a487S000000TlPeQAK;NZR-00030;EUR;0123X000000eQvDQAU;2023-05-02T14:31:22.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:22.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:22.000+0000;a2p7S0000019VPGQA2;Alfen;Charging_Post;Eve Double Pro-line B. T2S 3PH 2FC 2x22kW;2.0;Private with Public Access;;8935103196304379515F;NZR-00030;Uncovered Outdoor Park;2.0;14.8;ACE0395955;SAP CODE - 20177339;Mural;39.59635006859123;-9.067906588955593;OrderedDict({'latitude': 39.59635006859123, 'longitude': -9.067906588955593});2.0;a4p7S000000LHyyQAG;Alfen | Eve Double Pro-line B. T2S 3PH 2FC 2x22kW;20177400;44.0;2.0;1.0;a487S000000TlPeQAK;39.59635006859123;-9.067906588955593
a2pQv0000001FzVIAU;0053X00000CS3iMQAT;False;CT-0087517;EUR;2024-02-15T12:02:45.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000025L14IAE;False;GA;;;False;;False;;;;a2pQv0000001FzVIAU;02iQv0000025L14IAE;GA;1.0;a48Qv00000090FJIAY;14WX-CLD-10005;EUR;0123X000000eQvDQAU;2024-02-15T12:02:45.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv0000001FzVIAU;;Charging_Post;;;Private with Private Access;;;14WX-CLD-10005;Uncovered Outdoor Park;1.0;;;;Mural;;;;1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv00000090FJIAY;;
a2p7S000000pAfKQAU;0057S000000YQiIQAW;False;CT-0063082;EUR;2023-08-21T15:38:08.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gRmcUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv000009NpW5IAK;02iQv0000025LDyIAM;False;GO;EDP C;GO_CIMA - Centro Inspecção Mec. Automóveis, S.A._01394867;False;;False;;;;a2p7S000000pAfKQAU;02iQv0000025LDyIAM;GO;1.0;a487S0000017bINQAY;CLD-00030;EUR;0123X000000eQvDQAU;2023-08-21T17:24:24.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:24.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:24.000+0000;a2p7S000000pAfKQAU;Alfen;Charging_Post;NG920-61022;;Private with Public Access;;8935103196304335517;CLD-00030;Uncovered Outdoor Park;2.0;22.0;ACE0430121;Potência do Posto Carregamento: 22;Mural;39.4295211;-9.1584074;OrderedDict({'latitude': 39.4295211, 'longitude': -9.1584074});2.0;a4p7S000000LIAYQA4;Alfen | Eve Double Pro-line B. T2S 3PH 2FC 2x11kW;20177410;22.0;2.0;1.0;a487S0000017bINQAY;39.4295211;-9.1584074
a2p7S000000pAtHQAU;0057S000000YQiIQAW;False;CT-0063819;EUR;2023-08-25T16:35:34.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gSDnUAM;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;003Qv000009NpW5IAK;02iQv0000025LM2IAM;False;GO;EDP C;GO_Cristina Isabel Godinho Mendes_01608975;False;;False;;;;a2p7S000000pAtHQAU;02iQv0000025LM2IAM;GO;1.0;a487S0000017by5QAA;FVN-00003;EUR;0123X000000eQvDQAU;2023-08-30T15:41:01.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:24.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:24.000+0000;a2p7S000000pAtHQAU;VOLTE;Charging_Post;AC22STAT;;Private with Public Access;;8935103196304914857;FVN-00003;Uncovered Outdoor Park;2.0;22.0;2265;Potência do Posto Carregamento configurada a 2x11kW (global 22kW);Solo;39.895994735167655;-8.284089043736458;OrderedDict({'latitude': 39.895994735167655, 'longitude': -8.284089043736458});2.0;a4p7S000000LIBHQA4;Volt-E | AC22STAT-NG. T2S 3PH 1FC 2x22kW;20205120;44.0;2.0;1.0;a487S0000017by5QAA;39.895994735167655;-8.284089043736458
a2pQv0000001FhlIAE;0053X00000CS3iMQAT;False;CT-0087506;EUR;2024-02-15T12:01:25.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000025LNdIAM;False;GA;;;False;;False;;;;a2pQv0000001FhlIAE;02iQv0000025LNdIAM;GA;1.0;a48Qv0000008zxZIAQ;55ZF-SVV-10001;EUR;0123X000000eQvDQAU;2024-02-15T12:01:26.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv0000001FhlIAE;;Charging_Post;;;Private with Private Access;;;55ZF-SVV-10001;Uncovered Outdoor Park;1.0;;;ZPG043190;Mural;40.7392117;-8.3774283;OrderedDict({'latitude': 40.7392117, 'longitude': -8.3774283});1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008zxZIAQ;40.7392117;-8.3774283
a2pQv0000001FjNIAU;0053X00000CS3iMQAT;False;CT-0087507;EUR;2024-02-15T12:01:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:38.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02iQv0000025LPFIA2;False;GA;;;False;;False;;;;a2pQv0000001FjNIAU;02iQv0000025LPFIA2;GA;1.0;a48Qv0000008zzBIAQ;55ZF-SVV-10002;EUR;0123X000000eQvDQAU;2024-02-15T12:01:32.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:44.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:44.000+0000;a2pQv0000001FjNIAU;;Charging_Post;;;Private with Private Access;;;55ZF-SVV-10002;Uncovered Outdoor Park;1.0;;;ZPG043194;Mural;40.7392117;-8.3774283;OrderedDict({'latitude': 40.7392117, 'longitude': -8.3774283});1.0;a4p7S0000008U7zQAE;Zaptec | Pro T2P 1x22kW;20214899;22.0;5.0;1.0;a48Qv0000008zzBIAQ;40.7392117;-8.3774283
a2p7S000000pDl6QAE;0057S000000YQiIQAW;False;CT-0069855;EUR;2023-10-06T15:18:16.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gULAUA2;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0033X00003VHz8dQAD;02iQv0000025LSTIA2;False;GO;EDP C;GO_CBBHP - HOTELS IN PORTUGAL SA_01732010;False;;False;;;;a2p7S000000pDl6QAE;02iQv0000025LSTIA2;GO;1.0;a487S0000017qavQAA;VNF-00039;EUR;0123X000000eQvDQAU;2023-10-09T20:30:08.000+0000;0053X00000DXCs4QAH;2025-08-05T08:39:23.000+0000;005b0000005zonLAAQ;2025-08-05T08:39:23.000+0000;a2p7S000000pDl6QAE;Alfen;Charging_Post;NG920-61032;;Private with Public Access;;8935103196305031461;VNF-00039;Uncovered Outdoor Park;2.0;14.8;ACE0421479;Potência do Posto Carregamento: 14.8;Postalete;41.40211827888958;-8.524256721138954;OrderedDict({'latitude': 41.40211827888958, 'longitude': -8.524256721138954});2.0;a4p7S000000LHz4QAG;Alfen | Eve Double Pro-line B. T2S 1PH 2FC 2x7,4kW;20177339;14.8;2.0;1.0;a487S0000017qavQAA;41.40211827888958;-8.524256721138954
